nama_instansi,nama_satuan_kerja,kode_paket,kode_rup,tahun_anggaran,sumber_transaksi,sumber_dana,nama_penyedia,metode_pengadaan,jenis_pengadaan,nama_paket,status_paket,total_nilai,nilai_pdn
KOMISI PENGAWAS PERSAINGAN USAHA,KOMISI PENGAWAS PERSAINGAN USAHA - 422810,01KW990GH8C43XYB10GRPT3XD7,62459250,2026,E-Katalog 6.0,APBN,SERASI AUTORAYA,E-Purchasing,Jasa Lainnya,"Sewa Kendaraan Roda 4 Komisioner, Eselon I dan Eselon II",ON PROCESS,374791500,374791500
KOMISI PENGAWAS PERSAINGAN USAHA,KOMISI PENGAWAS PERSAINGAN USAHA - 422810,01KMMFMCJ34DYGNNR6D8KWKC3X,66603284,2026,E-Katalog 6.0,APBN,SMAART KREASI DIGITAL,E-Purchasing,Jasa Lainnya,Pengembangan Modulasi dan Layanan Otomasi Komunikasi Terintegrasi (Aplikasi SAKPU),PAYMENT OUTSIDE SYSTEM,98235000,98235000
KOMISI PENGAWAS PERSAINGAN USAHA,KOMISI PENGAWAS PERSAINGAN USAHA - 422810,01KTTEBGHZDTEADDSZF9X0T4DB,67251846,2026,E-Katalog 6.0,APBN,ALPHABIT TEKNO SOLUSINDO,E-Purchasing,Jasa Lainnya,"Penyelenggaraan peningkatan keamanan serta pengelolaan infrastrukstur dan keamanan aplikasi notifikasi merger, website utama dan aplikasi pendukung lainnya",ON PROCESS,188700000,188700000
KOMISI PENGAWAS PERSAINGAN USAHA,KOMISI PENGAWAS PERSAINGAN USAHA - 422810,01KE9HYX2VCZJ94QRQVE9DWZ2M,62812998,2026,E-Katalog 6.0,APBN,MULTI KREASI SOLUSINDO,E-Purchasing,Jasa Lainnya,Jasa Langganan Google Workspace,ON PROCESS,12737250,0
KOMISI PENGAWAS PERSAINGAN USAHA,KOMISI PENGAWAS PERSAINGAN USAHA - 422810,01KJEFTM0ADMM3JA1R0M3JCZVJ,63926327,2026,E-Katalog 6.0,APBN,DIKTA KARYA MANDIRI,E-Purchasing,Barang,Belanja Barang Persediaan Barang Konsumsi,COMPLETED,28125280,28125280
KOMISI PENGAWAS PERSAINGAN USAHA,KOMISI PENGAWAS PERSAINGAN USAHA - 422810,01KDQT7HW6PRKWDYNZ8E7QEPV9,62459474,2026,E-Katalog 6.0,APBN,SERASI AUTORAYA,E-Purchasing,Jasa Lainnya,Sewa Kendaraan Operasional Kepala Kantor Wilayah II,ON PROCESS,131999988,131999988
KOMISI PENGAWAS PERSAINGAN USAHA,KOMISI PENGAWAS PERSAINGAN USAHA - 422810,01KGHDYNE18VNNKRKXA4W73YPP,64537104,2026,E-Katalog 6.0,APBN,KOMPAS CYBER MEDIA,E-Purchasing,Jasa Lainnya,Jasa Media Partner KPPU,ON PROCESS,99999989,99999989
KOMISI PENGAWAS PERSAINGAN USAHA,KOMISI PENGAWAS PERSAINGAN USAHA - 422810,01KDSRV6JS0SAQTHTSDESM0BY9,62459250,2026,E-Katalog 6.0,APBN,SERASI AUTORAYA,E-Purchasing,Jasa Lainnya,"Sewa Kendaraan Roda 4 Komisioner, Eselon I dan Eselon II",ON PROCESS,1164432016,1164432016
KOMISI PENGAWAS PERSAINGAN USAHA,KOMISI PENGAWAS PERSAINGAN USAHA - 422810,01KGVR6R12C1S83QRJ5KXRE8AJ,63926327,2026,E-Katalog 6.0,APBN,SINAR SPARTANS,E-Purchasing,Barang,Belanja Barang Persediaan Barang Konsumsi,COMPLETED,24604693,24604693
KOMISI PENGAWAS PERSAINGAN USAHA,KOMISI PENGAWAS PERSAINGAN USAHA - 422810,01KHQFRZR7FJMGM81MGH5P7RTD,62459527,2026,E-Katalog 6.0,APBN,TERRA PERKASA MANDIRI,E-Purchasing,Jasa Lainnya,"Pengadaan Jasa Lainnya Outsourcing Tenaga Administrasi, Kesehatan, Teknisi. Keamanan, Kebersihan dan Pengemudi",ON PROCESS,253092418,253092418
KOMISI PENGAWAS PERSAINGAN USAHA,KOMISI PENGAWAS PERSAINGAN USAHA - 422810,01KN1QE41M1EYHA6PEN2AJT9TV,62459250,2026,E-Katalog 6.0,APBN,SERASI AUTORAYA,E-Purchasing,Jasa Lainnya,"Sewa Kendaraan Roda 4 Komisioner, Eselon I dan Eselon II",COMPLETED,187263003,187263003
KOMISI PENGAWAS PERSAINGAN USAHA,KOMISI PENGAWAS PERSAINGAN USAHA - 422810,01KJM65M75FMSF2G39HDBEA8Z5,62459527,2026,E-Katalog 6.0,APBN,GLOBAL GARDA UTAMA,E-Purchasing,Jasa Lainnya,"Pengadaan Jasa Lainnya Outsourcing Tenaga Administrasi, Kesehatan, Teknisi. Keamanan, Kebersihan dan Pengemudi",ON PROCESS,2887101976,2887101976
KOMISI PENGAWAS PERSAINGAN USAHA,KOMISI PENGAWAS PERSAINGAN USAHA - 422810,01KDSSHXZ3F93YT6SGHEQR7Q2J,62459250,2026,E-Katalog 6.0,APBN,BATAVIA PROSPERINDO TRANS,E-Purchasing,Jasa Lainnya,"Sewa Kendaraan Roda 4 Komisioner, Eselon I dan Eselon II",ON PROCESS,210720000,210720000
